fit_time,score_time,estimator,test_acc,train_acc,test_brier,train_brier,test_auc,train_auc,test_balanced_acc,train_balanced_acc,test_f1,train_f1,test_precision,train_precision,test_recall,train_recall,test_tp,train_tp,test_tn,train_tn,test_fp,train_fp,test_fn,train_fn
0.030017375946044922,0.00798344612121582,"Pipeline(steps=[('impute', SimpleImputer()), ('scale', StandardScaler()),
                ('lr', LogisticRegressionCV())])",0.8375,0.664440734557596,-0.17144596865408643,-0.2137913354321611,0.5941446613088404,0.6138340958523965,0.5,0.5,0.9115646258503401,0.79839518555667,0.8375,0.664440734557596,1.0,1.0,67,398,0,0,13,201,0,0
0.029982805252075195,0.0070037841796875,"Pipeline(steps=[('impute', SimpleImputer()), ('scale', StandardScaler()),
                ('lr', LogisticRegressionCV())])",0.7361111111111112,0.6787479406919276,-0.1974746777630632,-0.2178853132948746,0.5019860973187686,0.6181167537963654,0.5,0.5,0.8480000000000001,0.8086359175662415,0.7361111111111112,0.6787479406919276,1.0,1.0,53,412,0,0,19,195,0,0
0.02900099754333496,0.00699925422668457,"Pipeline(steps=[('impute', SimpleImputer()), ('scale', StandardScaler()),
                ('lr', LogisticRegressionCV())])",0.746031746031746,0.6785714285714286,-0.19389894917790934,-0.21795475301750944,0.6243351063829787,0.605130249867092,0.5,0.5,0.8545454545454546,0.8085106382978724,0.746031746031746,0.6785714285714286,1.0,1.0,47,418,0,0,16,198,0,0
0.027980566024780273,0.007104635238647461,"Pipeline(steps=[('impute', SimpleImputer()), ('scale', StandardScaler()),
                ('lr', LogisticRegressionCV())])",0.6493506493506493,0.6893687707641196,-0.22920576860168132,-0.21399020526701054,0.5951851851851853,0.607679917531087,0.5,0.5,0.7874015748031497,0.816125860373648,0.6493506493506493,0.6893687707641196,1.0,1.0,50,415,0,0,27,187,0,0
0.029884815216064453,0.007100343704223633,"Pipeline(steps=[('impute', SimpleImputer()), ('scale', StandardScaler()),
                ('lr', LogisticRegressionCV())])",0.7058823529411765,0.6824877250409165,-0.2081087176096542,-0.21653241434366868,0.5463541666666667,0.6119125318302059,0.5,0.5,0.8275862068965517,0.811284046692607,0.7058823529411765,0.6824877250409165,1.0,1.0,48,417,0,0,20,194,0,0
0.030994176864624023,0.0073871612548828125,"Pipeline(steps=[('impute', SimpleImputer()), ('scale', StandardScaler()),
                ('lr', LogisticRegressionCV())])",0.6470588235294118,0.6890343698854338,-0.22994875664276623,-0.21413756437132955,0.7107007575757576,0.5937054631828979,0.5,0.5,0.7857142857142858,0.8158914728682171,0.6470588235294118,0.6890343698854338,1.0,1.0,44,421,0,0,24,190,0,0
0.02710413932800293,0.007004261016845703,"Pipeline(steps=[('impute', SimpleImputer()), ('scale', StandardScaler()),
                ('lr', LogisticRegressionCV())])",0.765625,0.6764227642276422,-0.18679798357411903,-0.21873403288485052,0.7557823129251701,0.5922279667568613,0.5,0.5,0.8672566371681416,0.8069835111542193,0.765625,0.6764227642276422,1.0,1.0,49,416,0,0,15,199,0,0
0.029003381729125977,0.007002592086791992,"Pipeline(steps=[('impute', SimpleImputer()), ('scale', StandardScaler()),
                ('lr', LogisticRegressionCV())])",0.6212121212121212,0.6916802610114192,-0.24008190317215072,-0.21312406085062796,0.6478048780487805,0.598002146351203,0.5,0.5,0.766355140186916,0.8177434908389585,0.6212121212121212,0.6916802610114192,1.0,1.0,41,424,0,0,25,189,0,0
0.042041778564453125,0.006891012191772461,"Pipeline(steps=[('impute', SimpleImputer()), ('scale', StandardScaler()),
                ('lr', LogisticRegressionCV())])",0.5606060606060606,0.6982055464926591,-0.26511050282332893,-0.21057622370637963,0.6099720410065238,0.6089227077544834,0.5,0.5,0.7184466019417475,0.8222862632084534,0.5606060606060606,0.6982055464926591,1.0,1.0,37,428,0,0,29,185,0,0
0.02899479866027832,0.007006645202636719,"Pipeline(steps=[('impute', SimpleImputer()), ('scale', StandardScaler()),
                ('lr', LogisticRegressionCV())])",0.5272727272727272,0.6987179487179487,-0.2785508772805254,-0.2103586904696604,0.5702917771883289,0.614843597501464,0.5,0.5,0.6904761904761904,0.8226415094339622,0.5272727272727272,0.6987179487179487,1.0,1.0,29,436,0,0,26,188,0,0
0.028989076614379883,0.008002042770385742,"Pipeline(steps=[('impute', SimpleImputer()), ('scale', StandardScaler()),
                ('lr', LogisticRegressionCV())])",0.8375,0.664440734557596,-0.17144596865408643,-0.2137913354321611,0.5941446613088404,0.6138340958523965,0.5,0.5,0.9115646258503401,0.79839518555667,0.8375,0.664440734557596,1.0,1.0,67,398,0,0,13,201,0,0
0.028043031692504883,0.006995439529418945,"Pipeline(steps=[('impute', SimpleImputer()), ('scale', StandardScaler()),
                ('lr', LogisticRegressionCV())])",0.7361111111111112,0.6787479406919276,-0.1974746777630632,-0.2178853132948746,0.5019860973187686,0.6181167537963654,0.5,0.5,0.8480000000000001,0.8086359175662415,0.7361111111111112,0.6787479406919276,1.0,1.0,53,412,0,0,19,195,0,0
0.027994394302368164,0.007001161575317383,"Pipeline(steps=[('impute', SimpleImputer()), ('scale', StandardScaler()),
                ('lr', LogisticRegressionCV())])",0.746031746031746,0.6785714285714286,-0.19389894917790934,-0.21795475301750944,0.6243351063829787,0.605130249867092,0.5,0.5,0.8545454545454546,0.8085106382978724,0.746031746031746,0.6785714285714286,1.0,1.0,47,418,0,0,16,198,0,0
